customer_id,product_id,purchase_count,avg_interval_days,std_interval_days,last_purchase_date,days_since_last_purchase,product_reorder_ratio,opportunity_status,opportunity_status_v2,regularity_score,history_score,timing_score,confidence_score_v2,avg_quantity,median_quantity,avg_unit_price,median_line_value,expected_revenue,opportunity_score_v2,customer_name,product_name,recommendation
65,95,13,69.7,51.3,2025-10-03,89,1.2769010043041606,overdue,overdue,0.2639885222381636,1.0,0.7230989956958394,60.0,10.5,11.0,257.09,3002.56,2827.99,169679.4,Klient_065,Produkt_095,Skontaktuj się z klientem pilnie
47,135,22,47.1,33.1,2025-10-17,75,1.592356687898089,overdue,overdue,0.29723991507431,1.0,0.40764331210191096,53.6,11.5,12.0,263.24,3285.06,3158.88,169315.96800000002,Klient_047,Produkt_135,Skontaktuj się z klientem pilnie
45,39,10,100.2,140.5,2025-08-08,145,1.4471057884231537,overdue,overdue,0.0,1.0,0.5528942115768463,43.8,7.6,8.0,483.07,3829.12,3864.56,169267.72799999997,Klient_045,Produkt_039,Skontaktuj się z klientem pilnie
84,103,13,78.5,53.3,2025-09-04,118,1.5031847133757963,overdue,overdue,0.3210191082802548,1.0,0.4968152866242037,56.9,8.8,8.0,368.21,2969.76,2945.68,167609.19199999998,Klient_084,Produkt_103,Skontaktuj się z klientem pilnie
155,100,20,54.7,33.7,2025-11-12,49,0.8957952468007312,due_soon,due_soon,0.38391224862888484,1.0,0.8957952468007312,69.7,10.2,10.0,240.24,2496.7,2402.4,167447.28,Klient_155,Produkt_100,Przygotuj ofertę ponownego zakupu
202,16,17,60.4,42.5,2025-10-23,69,1.1423841059602649,due_soon,due_soon,0.29635761589403975,1.0,0.8576158940397351,64.8,11.7,12.0,215.31,2504.64,2583.72,167425.05599999998,Klient_202,Produkt_016,Przygotuj ofertę ponownego zakupu
293,26,10,103.2,85.4,2025-08-02,151,1.4631782945736433,overdue,overdue,0.17248062015503873,1.0,0.5368217054263567,51.2,8.9,8.0,403.43,3131.51,3227.44,165244.928,Klient_293,Produkt_026,Skontaktuj się z klientem pilnie
172,132,29,37.1,19.5,2025-11-04,57,1.536388140161725,overdue,overdue,0.47439353099730464,1.0,0.463611859838275,62.9,9.3,9.0,291.7,2715.66,2625.3,165131.37,Klient_172,Produkt_132,Skontaktuj się z klientem pilnie
280,135,7,126.3,27.1,2025-06-02,212,1.6785431512272369,overdue,overdue,0.7854315122723674,0.875,0.32145684877276315,69.6,9.9,9.0,262.54,2410.56,2362.86,164455.05599999998,Klient_280,Produkt_135,Skontaktuj się z klientem pilnie
86,5,7,142.0,122.1,2025-05-12,233,1.6408450704225352,overdue,overdue,0.14014084507042257,0.875,0.35915492957746475,41.5,12.3,13.0,304.66,3839.52,3960.58,164364.07,Klient_086,Produkt_005,Skontaktuj się z klientem pilnie
300,44,6,157.2,87.6,2025-04-17,258,1.6412213740458017,overdue,overdue,0.4427480916030534,0.75,0.3587786259541983,51.4,10.8,9.5,334.16,3137.18,3174.52,163170.328,Klient_300,Produkt_044,Skontaktuj się z klientem pilnie
198,91,3,258.0,189.5,2024-09-13,474,1.8372093023255813,overdue,overdue,0.2655038759689923,0.375,0.16279069767441867,27.3,9.3,12.0,496.49,5423.16,5957.88,162650.124,Klient_198,Produkt_091,Skontaktuj się z klientem pilnie
9,18,6,133.0,54.9,2025-09-08,114,0.8571428571428571,due_soon,due_soon,0.587218045112782,0.75,0.8571428571428571,70.4,8.8,6.5,353.84,2371.46,2299.96,161917.184,Klient_009,Produkt_018,Przygotuj ofertę ponownego zakupu
3,124,10,107.2,34.5,2025-09-12,110,1.0261194029850746,due_soon,due_soon,0.6781716417910448,1.0,0.9738805970149254,84.9,12.6,14.0,135.55,1860.39,1897.7,161114.73,Klient_003,Produkt_124,Przygotuj ofertę ponownego zakupu
118,135,12,82.2,72.8,2025-09-21,101,1.2287104622871046,overdue,overdue,0.1143552311435524,1.0,0.7712895377128954,54.4,9.5,11.0,268.68,2833.77,2955.48,160778.112,Klient_118,Produkt_135,Skontaktuj się z klientem pilnie
103,56,11,95.3,87.1,2025-08-18,135,1.4165792235047219,overdue,overdue,0.08604407135362013,1.0,0.5834207764952781,48.5,10.0,10.0,330.29,3184.4,3302.9,160190.65,Klient_103,Produkt_056,Skontaktuj się z klientem pilnie
195,7,21,49.2,31.8,2025-09-25,97,1.9715447154471544,overdue,overdue,0.35365853658536583,1.0,0.028455284552845628,46.6,10.4,9.0,380.24,3415.32,3422.16,159472.656,Klient_195,Produkt_007,Skontaktuj się z klientem pilnie
179,134,5,162.0,140.2,2025-08-13,140,0.8641975308641975,due_soon,due_soon,0.13456790123456797,0.625,0.8641975308641975,46.4,11.6,14.0,243.65,3477.46,3411.1,158275.03999999998,Klient_179,Produkt_134,Przygotuj ofertę ponownego zakupu
227,82,10,99.7,59.4,2025-08-07,146,1.4643931795386158,overdue,overdue,0.4042126379137413,1.0,0.5356068204613842,61.6,12.0,14.0,183.46,2591.05,2568.44,158215.904,Klient_227,Produkt_082,Skontaktuj się z klientem pilnie
241,51,9,103.8,62.8,2025-07-31,153,1.4739884393063585,overdue,overdue,0.39499036608863203,1.0,0.5260115606936415,60.9,10.2,11.0,235.56,2592.48,2591.16,157801.644,Klient_241,Produkt_051,Skontaktuj się z klientem pilnie
129,50,12,90.4,62.0,2025-09-26,96,1.0619469026548671,due_soon,due_soon,0.3141592920353983,1.0,0.9380530973451329,67.6,9.1,8.0,289.43,2247.23,2315.44,156523.74399999998,Klient_129,Produkt_050,Przygotuj ofertę ponownego zakupu
137,109,10,101.1,55.6,2025-09-14,108,1.0682492581602374,due_soon,due_soon,0.450049455984174,1.0,0.9317507418397626,73.5,10.1,11.5,184.75,2108.85,2124.62,156159.56999999998,Klient_137,Produkt_109,Przygotuj ofertę ponownego zakupu
34,137,16,60.9,40.5,2025-11-02,59,0.9688013136288999,due_soon,due_soon,0.3349753694581281,1.0,0.9688013136288999,69.3,9.3,10.0,224.21,2348.56,2242.1,155377.53,Klient_034,Produkt_137,Przygotuj ofertę ponownego zakupu
211,98,5,167.0,140.0,2025-03-06,300,1.7964071856287425,overdue,overdue,0.16167664670658688,0.625,0.20359281437125754,31.1,12.2,17.0,293.73,4889.37,4993.41,155295.051,Klient_211,Produkt_098,Skontaktuj się z klientem pilnie
237,84,9,104.1,70.1,2025-06-06,208,1.9980787704130645,overdue,overdue,0.3266090297790586,1.0,0.0019212295869355245,44.7,11.3,12.0,288.99,3354.6,3467.88,155014.236,Klient_237,Produkt_084,Skontaktuj się z klientem pilnie
144,32,10,108.2,79.2,2025-09-17,105,0.9704251386321626,due_soon,due_soon,0.26802218114602583,1.0,0.9704251386321626,66.3,9.0,7.0,333.1,2263.87,2331.7,154591.71,Klient_144,Produkt_032,Przygotuj ofertę ponownego zakupu
28,145,6,154.6,132.2,2025-04-29,246,1.591203104786546,overdue,overdue,0.14489003880983187,0.75,0.40879689521345397,39.2,11.8,14.0,281.48,3840.71,3940.72,154476.22400000002,Klient_028,Produkt_145,Skontaktuj się z klientem pilnie
186,73,10,108.8,69.6,2025-09-07,115,1.0569852941176472,due_soon,due_soon,0.3602941176470589,1.0,0.9430147058823528,69.8,10.2,11.0,200.27,2153.71,2202.97,153767.30599999998,Klient_186,Produkt_073,Przygotuj ofertę ponownego zakupu
259,120,5,166.5,137.4,2025-03-02,304,1.8258258258258258,overdue,overdue,0.17477477477477477,0.625,0.17417417417417425,31.0,11.0,14.0,351.25,4769.1,4917.5,152442.5,Klient_259,Produkt_120,Skontaktuj się z klientem pilnie
4,108,3,273.5,183.1,2025-04-23,252,0.9213893967093236,due_soon,due_soon,0.3305301645338209,0.375,0.9213893967093236,49.2,12.0,11.0,281.27,3131.48,3093.97,152223.324,Klient_004,Produkt_108,Przygotuj ofertę ponownego zakupu
126,55,17,63.8,58.0,2025-10-29,63,0.987460815047022,due_soon,due_soon,0.09090909090909083,1.0,0.987460815047022,58.8,11.4,13.0,198.1,2571.4,2575.3,151427.64,Klient_126,Produkt_055,Przygotuj ofertę ponownego zakupu
244,16,11,90.4,58.4,2025-08-14,139,1.5376106194690264,overdue,overdue,0.35398230088495586,1.0,0.46238938053097356,57.5,11.8,12.0,218.78,2761.68,2625.36,150958.2,Klient_244,Produkt_016,Skontaktuj się z klientem pilnie
214,115,8,123.4,89.9,2025-07-20,164,1.3290113452188006,overdue,overdue,0.27147487844408424,1.0,0.6709886547811994,59.0,9.2,7.0,363.78,2519.37,2546.46,150241.14,Klient_214,Produkt_115,Skontaktuj się z klientem pilnie
180,92,12,78.2,47.4,2025-08-09,144,1.8414322250639386,overdue,overdue,0.3938618925831202,1.0,0.15856777493606145,51.7,8.7,8.5,340.65,2905.48,2895.52,149698.38400000002,Klient_180,Produkt_092,Skontaktuj się z klientem pilnie
240,132,10,99.0,143.6,2025-09-11,111,1.121212121212121,due_soon,due_soon,0.0,1.0,0.8787878787878789,52.0,9.5,10.0,286.66,2892.9,2866.6,149063.19999999998,Klient_240,Produkt_132,Przygotuj ofertę ponownego zakupu
88,99,4,260.0,239.0,2025-04-25,250,0.9615384615384616,due_soon,due_soon,0.08076923076923082,0.5,0.9615384615384616,42.7,11.2,11.5,302.68,3541.67,3480.82,148631.01400000002,Klient_088,Produkt_099,Przygotuj ofertę ponownego zakupu
69,102,7,139.8,111.0,2025-05-07,238,1.702432045779685,overdue,overdue,0.20600858369098718,0.875,0.2975679542203149,43.0,9.3,11.0,311.23,3498.99,3423.53,147211.79,Klient_069,Produkt_102,Skontaktuj się z klientem pilnie
191,104,20,53.5,36.0,2025-10-31,61,1.1401869158878504,due_soon,due_soon,0.3271028037383178,1.0,0.8598130841121496,66.2,10.5,11.0,201.19,2108.37,2213.09,146506.55800000002,Klient_191,Produkt_104,Przygotuj ofertę ponownego zakupu
44,146,5,157.5,69.7,2025-03-28,278,1.765079365079365,overdue,overdue,0.5574603174603174,0.625,0.23492063492063497,49.7,8.0,8.0,367.21,2670.8,2937.68,146002.696,Klient_044,Produkt_146,Skontaktuj się z klientem pilnie
127,16,7,130.2,70.6,2025-05-31,214,1.6436251920122888,overdue,overdue,0.45775729646697383,0.875,0.35637480798771115,55.8,11.3,12.0,217.26,2493.96,2607.12,145477.29599999997,Klient_127,Produkt_016,Skontaktuj się z klientem pilnie
42,31,5,181.0,131.9,2025-04-26,249,1.3756906077348066,overdue,overdue,0.2712707182320442,0.625,0.6243093922651934,46.6,9.6,7.0,445.95,3132.29,3121.65,145468.89,Klient_042,Produkt_031,Skontaktuj się z klientem pilnie
139,53,6,96.4,53.8,2025-08-09,144,1.4937759336099585,overdue,overdue,0.44190871369294615,0.75,0.5062240663900415,55.0,10.3,10.5,251.8,2624.46,2643.9,145414.5,Klient_139,Produkt_053,Skontaktuj się z klientem pilnie
45,71,12,84.9,73.7,2025-08-08,145,1.707891637220259,overdue,overdue,0.13191990577149593,1.0,0.29210836277974095,43.2,7.9,8.5,395.63,3462.18,3362.86,145275.55200000003,Klient_045,Produkt_071,Skontaktuj się z klientem pilnie
204,59,8,112.6,65.1,2025-07-09,175,1.5541740674955595,overdue,overdue,0.4218472468916519,1.0,0.44582593250444047,60.1,9.0,9.0,268.4,2482.64,2415.6,145177.56,Klient_204,Produkt_059,Skontaktuj się z klientem pilnie
34,53,16,66.2,39.7,2025-11-02,59,0.891238670694864,due_soon,due_soon,0.4003021148036253,1.0,0.891238670694864,70.3,9.9,8.5,242.86,2071.64,2064.31,145120.993,Klient_034,Produkt_053,Przygotuj ofertę ponownego zakupu
189,67,7,131.7,110.8,2025-05-09,236,1.791951404707669,overdue,overdue,0.1586940015186028,0.875,0.208048595292331,38.6,10.4,11.0,341.64,3578.08,3758.04,145060.344,Klient_189,Produkt_067,Skontaktuj się z klientem pilnie
114,5,7,158.2,179.8,2025-08-08,145,0.9165613147914033,due_soon,due_soon,0.0,0.875,0.9165613147914033,49.2,11.4,10.0,293.72,2830.1,2937.2,144510.24,Klient_114,Produkt_005,Przygotuj ofertę ponownego zakupu
131,148,12,86.7,85.6,2025-08-15,138,1.5916955017301038,overdue,overdue,0.012687427912341454,1.0,0.40830449826989623,40.8,9.2,10.5,337.08,3688.42,3539.34,144405.072,Klient_131,Produkt_148,Skontaktuj się z klientem pilnie
92,134,13,81.3,56.9,2025-09-08,114,1.4022140221402215,overdue,overdue,0.30012300123001234,1.0,0.5977859778597785,58.5,9.9,10.0,246.49,2544.3,2464.9,144196.65,Klient_092,Produkt_134,Skontaktuj się z klientem pilnie
36,51,6,182.0,187.1,2025-06-29,185,1.0164835164835164,due_soon,due_soon,0.0,0.75,0.9835164835164836,47.1,9.8,12.5,244.04,3000.98,3050.5,143678.55000000002,Klient_036,Produkt_051,Przygotuj ofertę ponownego zakupu
26,138,8,116.9,39.5,2025-07-20,164,1.4029084687767321,overdue,overdue,0.6621043627031651,1.0,0.5970915312232679,74.7,9.6,9.5,202.35,1942.88,1922.32,143597.304,Klient_026,Produkt_138,Skontaktuj się z klientem pilnie
33,105,12,86.2,119.4,2025-09-15,107,1.2412993039443154,overdue,overdue,0.0,1.0,0.7587006960556846,49.0,10.5,11.0,265.88,2884.38,2924.68,143309.31999999998,Klient_033,Produkt_105,Skontaktuj się z klientem pilnie
91,105,13,78.9,55.1,2025-08-14,139,1.7617237008871989,overdue,overdue,0.3016476552598226,1.0,0.23827629911280113,49.5,10.5,11.0,261.7,3015.76,2878.7,142495.65,Klient_091,Produkt_105,Skontaktuj się z klientem pilnie
244,51,7,148.8,129.7,2025-06-29,185,1.243279569892473,overdue,overdue,0.1283602150537636,0.875,0.756720430107527,50.9,10.3,12.0,233.28,2774.76,2799.36,142487.424,Klient_244,Produkt_051,Skontaktuj się z klientem pilnie
203,37,8,129.4,105.8,2025-09-01,121,0.9350850077279752,due_soon,due_soon,0.1823802163833076,1.0,0.9350850077279752,61.6,10.1,10.5,219.92,2237.65,2309.16,142244.256,Klient_203,Produkt_037,Przygotuj ofertę ponownego zakupu
223,37,13,80.8,47.2,2025-09-16,106,1.311881188118812,overdue,overdue,0.41584158415841577,1.0,0.6881188118811881,65.9,11.1,10.0,215.5,2199.3,2155.0,142014.5,Klient_223,Produkt_037,Skontaktuj się z klientem pilnie
105,8,7,147.0,159.4,2025-06-09,205,1.3945578231292517,overdue,overdue,0.0,0.875,0.6054421768707483,41.4,9.0,8.0,423.05,3624.24,3384.4,140114.16,Klient_105,Produkt_008,Skontaktuj się z klientem pilnie
46,21,5,176.0,83.9,2025-02-20,314,1.7840909090909092,overdue,overdue,0.5232954545454545,0.625,0.21590909090909083,47.7,13.8,15.0,195.43,3094.05,2931.45,139830.165,Klient_046,Produkt_021,Skontaktuj się z klientem pilnie
104,56,5,163.2,18.8,2025-03-01,305,1.8688725490196079,overdue,overdue,0.8848039215686274,0.625,0.13112745098039214,61.8,9.6,7.0,323.05,2403.87,2261.35,139751.43,Klient_104,Produkt_056,Skontaktuj się z klientem pilnie
118,10,11,92.3,73.4,2025-08-20,133,1.4409534127843988,overdue,overdue,0.2047670639219934,1.0,0.5590465872156012,53.2,12.7,14.0,186.07,2721.6,2604.98,138584.93600000002,Klient_118,Produkt_010,Skontaktuj się z klientem pilnie
270,37,21,52.2,30.7,2025-11-13,48,0.9195402298850575,due_soon,due_soon,0.41187739463601536,1.0,0.9195402298850575,71.5,9.7,9.0,214.49,1900.17,1930.41,138024.315,Klient_270,Produkt_037,Przygotuj ofertę ponownego zakupu
55,50,3,279.0,223.4,2025-03-19,287,1.028673835125448,due_soon,due_soon,0.19928315412186381,0.375,0.9713261648745519,44.5,12.7,11.0,281.84,2972.53,3100.24,137960.68,Klient_055,Produkt_050,Przygotuj ofertę ponownego zakupu
158,43,3,354.5,362.7,2025-01-02,363,1.0239774330042313,due_soon,due_soon,0.0,0.375,0.9760225669957687,35.7,9.3,11.0,350.41,3742.2,3854.51,137606.007,Klient_158,Produkt_043,Przygotuj ofertę ponownego zakupu
190,82,23,45.0,22.3,2025-11-08,53,1.1777777777777778,due_soon,due_soon,0.5044444444444445,1.0,0.8222222222222222,73.3,9.9,10.0,187.7,1809.5,1877.0,137584.1,Klient_190,Produkt_082,Przygotuj ofertę ponownego zakupu
79,80,10,102.3,89.5,2025-08-03,150,1.466275659824047,overdue,overdue,0.12512218963831867,1.0,0.533724340175953,49.0,6.3,7.0,400.88,2866.48,2806.16,137501.84,Klient_079,Produkt_080,Skontaktuj się z klientem pilnie
269,135,12,80.4,73.8,2025-10-02,90,1.1194029850746268,due_soon,due_soon,0.0820895522388061,1.0,0.8805970149253732,55.7,10.0,9.5,258.54,2524.76,2456.13,136806.44100000002,Klient_269,Produkt_135,Przygotuj ofertę ponownego zakupu
102,82,6,158.2,129.4,2025-04-30,245,1.5486725663716816,overdue,overdue,0.18204804045512002,0.75,0.4513274336283184,42.0,14.5,17.0,190.15,3128.46,3232.55,135767.1,Klient_102,Produkt_082,Skontaktuj się z klientem pilnie
74,148,6,161.8,80.9,2025-04-07,268,1.6563658838071693,overdue,overdue,0.5,0.75,0.3436341161928307,53.6,6.5,7.5,336.37,2403.54,2522.78,135221.008,Klient_074,Produkt_148,Skontaktuj się z klientem pilnie
242,105,8,129.1,92.7,2025-07-18,166,1.2858249419054997,overdue,overdue,0.2819519752130131,1.0,0.7141750580945003,60.5,9.6,8.5,261.5,2275.31,2222.75,134476.375,Klient_242,Produkt_105,Skontaktuj się z klientem pilnie
140,146,7,136.5,136.9,2025-04-27,248,1.8168498168498168,overdue,overdue,0.0,0.875,0.18315018315018317,30.8,12.4,12.0,363.51,4373.64,4362.12,134353.296,Klient_140,Produkt_146,Skontaktuj się z klientem pilnie
53,104,17,62.8,39.4,2025-10-05,87,1.3853503184713376,overdue,overdue,0.3726114649681529,1.0,0.6146496815286624,62.1,10.9,11.0,196.34,2068.33,2159.74,134119.854,Klient_053,Produkt_104,Skontaktuj się z klientem pilnie
228,34,24,44.4,27.9,2025-10-29,63,1.4189189189189189,overdue,overdue,0.3716216216216216,1.0,0.5810810810810811,61.3,7.3,7.0,310.9,2148.82,2176.3,133407.19,Klient_228,Produkt_034,Skontaktuj się z klientem pilnie
179,67,7,136.3,91.6,2025-04-20,255,1.8708730741012471,overdue,overdue,0.3279530447542187,0.875,0.12912692589875285,44.2,8.7,9.0,334.88,3053.88,3013.92,133215.26400000002,Klient_179,Produkt_067,Skontaktuj się z klientem pilnie
266,139,10,109.3,69.5,2025-09-15,107,0.9789569990850869,due_soon,due_soon,0.3641354071363221,1.0,0.9789569990850869,70.9,10.0,10.0,187.15,1813.25,1871.5,132689.35,Klient_266,Produkt_139,Przygotuj ofertę ponownego zakupu
21,80,6,155.4,116.0,2025-04-24,251,1.6151866151866152,overdue,overdue,0.25353925353925355,0.75,0.3848133848133848,43.5,8.0,7.5,406.68,2888.32,3050.1,132679.35,Klient_021,Produkt_080,Skontaktuj się z klientem pilnie
126,76,15,69.0,55.0,2025-10-29,63,0.9130434782608695,due_soon,due_soon,0.2028985507246377,1.0,0.9130434782608695,62.0,9.8,11.0,193.98,2078.01,2133.78,132294.36000000002,Klient_126,Produkt_076,Przygotuj ofertę ponownego zakupu
22,24,8,97.7,74.0,2025-06-20,194,1.9856704196519959,overdue,overdue,0.24257932446264074,1.0,0.014329580348004134,41.3,9.2,7.5,424.5,3229.6,3183.75,131488.875,Klient_022,Produkt_024,Skontaktuj się z klientem pilnie
174,70,16,65.3,33.8,2025-10-25,67,1.0260336906584993,due_soon,due_soon,0.4823889739663093,1.0,0.9739663093415007,76.1,8.4,7.0,245.1,1753.74,1715.7,130564.76999999999,Klient_174,Produkt_070,Przygotuj ofertę ponownego zakupu
100,125,14,76.8,54.3,2025-10-05,87,1.1328125,due_soon,due_soon,0.29296875,1.0,0.8671875,64.9,10.3,11.0,182.62,1958.74,2008.82,130372.418,Klient_100,Produkt_125,Przygotuj ofertę ponownego zakupu
88,68,3,278.0,226.3,2024-09-13,474,1.7050359712230216,overdue,overdue,0.18597122302158264,0.375,0.29496402877697836,27.0,10.7,10.0,481.65,4721.8,4816.5,130045.5,Klient_088,Produkt_068,Skontaktuj się z klientem pilnie
49,126,4,162.3,126.6,2025-03-15,291,1.7929759704251385,overdue,overdue,0.21996303142329032,0.5,0.20702402957486155,30.1,10.2,9.5,452.73,4253.65,4300.94,129458.294,Klient_049,Produkt_126,Skontaktuj się z klientem pilnie
113,12,7,152.7,105.0,2025-07-25,159,1.0412573673870336,due_soon,due_soon,0.31237721021611,0.875,0.9587426326129664,64.3,12.3,15.0,133.38,2001.3,2000.7,128645.01,Klient_113,Produkt_012,Przygotuj ofertę ponownego zakupu
141,21,8,132.6,64.5,2025-08-07,146,1.10105580693816,due_soon,due_soon,0.5135746606334841,1.0,0.89894419306184,75.6,9.1,8.5,199.25,1692.12,1693.62,128037.67199999998,Klient_141,Produkt_021,Przygotuj ofertę ponownego zakupu
274,10,10,104.8,69.1,2025-08-14,139,1.3263358778625955,overdue,overdue,0.34064885496183206,1.0,0.6736641221374045,62.2,10.5,11.0,186.7,1981.48,2053.7,127740.14,Klient_274,Produkt_010,Skontaktuj się z klientem pilnie
41,53,18,53.6,36.0,2025-10-03,89,1.6604477611940298,overdue,overdue,0.32835820895522394,1.0,0.3395522388059702,53.3,9.3,10.0,239.38,2431.95,2393.8,127589.54000000001,Klient_041,Produkt_053,Skontaktuj się z klientem pilnie
23,79,19,55.0,46.8,2025-10-31,61,1.1090909090909091,due_soon,due_soon,0.14909090909090916,1.0,0.8909090909090909,59.0,11.7,12.0,179.31,2083.32,2151.72,126951.47999999998,Klient_023,Produkt_079,Przygotuj ofertę ponownego zakupu
214,130,7,128.5,112.2,2025-05-24,221,1.7198443579766538,overdue,overdue,0.12684824902723735,0.875,0.2801556420233462,39.0,12.6,14.0,229.81,3410.68,3217.34,125476.26000000001,Klient_214,Produkt_130,Skontaktuj się z klientem pilnie
59,92,9,115.0,117.6,2025-08-22,131,1.1391304347826088,due_soon,due_soon,0.0,1.0,0.8608695652173912,51.5,7.3,7.0,345.8,2387.49,2420.6,124660.9,Klient_059,Produkt_092,Przygotuj ofertę ponownego zakupu
214,79,11,88.3,41.4,2025-08-08,145,1.6421291053227633,overdue,overdue,0.5311438278595697,1.0,0.35787089467723665,62.8,10.3,11.0,180.03,1927.8,1980.33,124364.72399999999,Klient_214,Produkt_079,Skontaktuj się z klientem pilnie
181,144,12,79.0,74.1,2025-08-05,148,1.8734177215189873,overdue,overdue,0.06202531645569631,1.0,0.12658227848101267,36.0,9.4,7.5,460.32,3493.58,3452.4,124286.40000000001,Klient_181,Produkt_144,Skontaktuj się z klientem pilnie
141,101,11,78.5,37.3,2025-08-07,146,1.8598726114649682,overdue,overdue,0.5248407643312103,1.0,0.14012738853503182,57.1,14.5,15.0,144.58,2159.36,2168.7,123832.76999999999,Klient_141,Produkt_101,Skontaktuj się z klientem pilnie
51,118,7,128.2,57.9,2025-05-20,225,1.7550702028081124,overdue,overdue,0.5483619344773791,0.875,0.24492979719188757,57.0,9.3,8.0,270.62,2010.0,2164.96,123402.72,Klient_051,Produkt_118,Skontaktuj się z klientem pilnie
69,117,5,141.8,91.0,2025-04-07,268,1.8899858956276445,overdue,overdue,0.35825105782792666,0.625,0.11001410437235548,37.6,8.4,7.0,466.4,3387.16,3264.8,122756.48000000001,Klient_069,Produkt_117,Skontaktuj się z klientem pilnie
136,104,21,50.4,33.4,2025-11-08,53,1.0515873015873016,due_soon,due_soon,0.3373015873015873,1.0,0.9484126984126984,68.9,9.3,9.0,197.13,1679.49,1774.17,122240.31300000001,Klient_136,Produkt_104,Przygotuj ofertę ponownego zakupu
193,59,8,95.4,80.8,2025-07-02,182,1.9077568134171907,overdue,overdue,0.15303983228511542,1.0,0.09224318658280928,39.2,11.0,12.0,259.27,3154.22,3111.24,121960.60800000001,Klient_193,Produkt_059,Skontaktuj się z klientem pilnie
135,118,6,124.2,107.8,2025-08-14,139,1.1191626409017714,due_soon,due_soon,0.13204508856682773,0.75,0.8808373590982286,50.5,9.2,9.0,268.06,2342.52,2412.54,121833.27,Klient_135,Produkt_118,Przygotuj ofertę ponownego zakupu
39,109,10,106.4,52.2,2025-08-19,134,1.2593984962406015,overdue,overdue,0.5093984962406015,1.0,0.7406015037593985,71.4,9.1,9.0,188.16,1716.26,1693.44,120911.61600000001,Klient_039,Produkt_109,Skontaktuj się z klientem pilnie
139,125,14,76.2,95.4,2025-10-16,76,0.9973753280839894,due_soon,due_soon,0.0,1.0,0.9973753280839894,54.9,10.5,12.0,181.4,2139.78,2176.8,119506.32,Klient_139,Produkt_125,Przygotuj ofertę ponownego zakupu
260,8,6,131.6,134.5,2025-04-20,255,1.9376899696048633,overdue,overdue,0.0,0.75,0.06231003039513672,24.1,11.7,11.5,430.49,4799.08,4950.64,119310.42400000001,Klient_260,Produkt_008,Skontaktuj się z klientem pilnie
109,76,9,118.9,81.4,2025-08-14,139,1.169049621530698,due_soon,due_soon,0.3153910849453322,1.0,0.830950378469302,65.0,9.6,9.0,202.09,1775.25,1818.81,118222.65,Klient_109,Produkt_076,Przygotuj ofertę ponownego zakupu
223,4,13,80.8,63.0,2025-09-16,106,1.311881188118812,overdue,overdue,0.22029702970297027,1.0,0.6881188118811881,57.1,9.0,6.0,344.68,2189.28,2068.08,118087.368,Klient_223,Produkt_004,Skontaktuj się z klientem pilnie
118,84,8,129.6,87.6,2025-07-17,167,1.2885802469135803,overdue,overdue,0.32407407407407407,1.0,0.7114197530864197,62.4,8.2,6.5,288.39,1751.5,1874.54,116971.296,Klient_118,Produkt_084,Skontaktuj się z klientem pilnie
265,67,6,154.4,109.8,2025-03-12,294,1.9041450777202071,overdue,overdue,0.28886010362694303,0.75,0.09585492227979286,37.9,10.7,9.0,342.29,3162.06,3080.61,116755.119,Klient_265,Produkt_067,Skontaktuj się z klientem pilnie
214,117,9,111.2,115.0,2025-07-20,164,1.474820143884892,overdue,overdue,0.0,1.0,0.525179856115108,43.1,7.9,6.0,451.25,2852.88,2707.5,116693.25,Klient_214,Produkt_117,Skontaktuj się z klientem pilnie
258,100,8,96.3,65.3,2025-08-15,138,1.4330218068535825,overdue,overdue,0.32191069574247144,1.0,0.5669781931464175,58.7,9.2,8.0,247.77,1962.22,1982.16,116352.79200000002,Klient_258,Produkt_100,Skontaktuj się z klientem pilnie
80,100,7,141.5,76.6,2025-06-14,200,1.4134275618374559,overdue,overdue,0.4586572438162545,0.875,0.5865724381625441,61.6,10.9,8.0,235.26,2062.32,1882.08,115936.128,Klient_080,Produkt_100,Skontaktuj się z klientem pilnie
121,87,9,109.9,90.5,2025-06-05,209,1.9017288444040035,overdue,overdue,0.17652411282984537,1.0,0.09827115559599653,40.4,9.0,7.0,404.93,2822.26,2834.51,114514.204,Klient_121,Produkt_087,Skontaktuj się z klientem pilnie
179,96,8,120.7,35.5,2025-08-13,140,1.15990057995029,due_soon,due_soon,0.7058823529411764,1.0,0.84009942004971,82.8,12.9,11.5,120.26,1319.9,1382.99,114511.572,Klient_179,Produkt_096,Przygotuj ofertę ponownego zakupu
158,41,6,152.2,112.4,2025-05-14,231,1.5177398160315376,overdue,overdue,0.2614980289093297,0.75,0.4822601839684624,46.3,8.3,5.5,448.43,2523.43,2466.37,114192.93099999998,Klient_158,Produkt_041,Skontaktuj się z klientem pilnie
84,74,11,99.6,85.4,2025-09-29,93,0.9337349397590362,due_soon,due_soon,0.14257028112449788,1.0,0.9337349397590362,59.8,8.9,8.0,237.93,1868.72,1903.44,113825.712,Klient_084,Produkt_074,Przygotuj ofertę ponownego zakupu
115,10,6,155.8,81.6,2025-04-19,256,1.643132220795892,overdue,overdue,0.47625160462130944,0.75,0.35686777920410795,52.9,10.7,12.0,177.75,2121.76,2133.0,112835.7,Klient_115,Produkt_010,Skontaktuj się z klientem pilnie
