customer_id,source_product_id,target_product_id,source_purchase_count,pair_confidence,supporting_customers,product_id,typical_quantity,typical_unit_price,typical_line_value,expected_cross_sell_value,source_history_score,pair_score,support_score,cross_sell_confidence,cross_sell_score,customer_name,source_product_name,target_product_name
33,95,135,13,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_033,Produkt_095,Produkt_135
65,95,135,13,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_065,Produkt_095,Produkt_135
43,95,135,18,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_043,Produkt_095,Produkt_135
112,95,135,12,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_112,Produkt_095,Produkt_135
134,95,135,11,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_134,Produkt_095,Produkt_135
165,95,135,8,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_165,Produkt_095,Produkt_135
15,114,135,13,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_015,Produkt_114,Produkt_135
79,114,135,11,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_079,Produkt_114,Produkt_135
246,114,135,9,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_246,Produkt_114,Produkt_135
126,95,135,12,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_126,Produkt_095,Produkt_135
165,114,135,14,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_165,Produkt_114,Produkt_135
134,114,135,9,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_134,Produkt_114,Produkt_135
107,114,135,10,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_107,Produkt_114,Produkt_135
6,114,135,11,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_006,Produkt_114,Produkt_135
19,114,135,21,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_019,Produkt_114,Produkt_135
180,114,135,16,18.8,3,135,11.0,264.81,2822.2,2822.2,1.0,0.376,0.3,51.3,144778.86,Klient_180,Produkt_114,Produkt_135
152,90,51,9,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_152,Produkt_090,Produkt_051
146,90,51,18,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_146,Produkt_090,Produkt_051
35,90,51,12,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_035,Produkt_090,Produkt_051
202,90,51,15,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_202,Produkt_090,Produkt_051
246,90,51,11,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_246,Produkt_090,Produkt_051
20,90,51,14,23.5,4,51,11.0,234.94,2471.81,2471.81,1.0,0.47,0.4,58.5,144600.885,Klient_020,Produkt_090,Produkt_051
52,75,100,7,26.7,4,100,10.0,240.14999999999998,2462.13,2462.13,0.875,0.534,0.4,58.6,144280.818,Klient_052,Produkt_075,Produkt_100
159,75,100,7,26.7,4,100,10.0,240.14999999999998,2462.13,2462.13,0.875,0.534,0.4,58.6,144280.818,Klient_159,Produkt_075,Produkt_100
128,75,100,7,26.7,4,100,10.0,240.14999999999998,2462.13,2462.13,0.875,0.534,0.4,58.6,144280.818,Klient_128,Produkt_075,Produkt_100
50,60,119,19,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_050,Produkt_060,Produkt_119
226,60,119,22,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_226,Produkt_060,Produkt_119
292,60,119,8,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_292,Produkt_060,Produkt_119
91,60,119,14,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_091,Produkt_060,Produkt_119
181,60,119,9,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_181,Produkt_060,Produkt_119
169,60,119,9,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_169,Produkt_060,Produkt_119
300,60,119,14,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_300,Produkt_060,Produkt_119
140,60,119,13,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_140,Produkt_060,Produkt_119
268,60,119,13,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_268,Produkt_060,Produkt_119
206,60,119,24,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_206,Produkt_060,Produkt_119
112,60,119,14,19.0,4,119,9.5,277.005,2670.325,2670.32,1.0,0.38,0.4,54.0,144197.28,Klient_112,Produkt_060,Produkt_119
164,22,85,8,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_164,Produkt_022,Produkt_085
121,22,85,11,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_121,Produkt_022,Produkt_085
87,22,85,11,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_087,Produkt_022,Produkt_085
103,22,85,9,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_103,Produkt_022,Produkt_085
213,22,85,12,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_213,Produkt_022,Produkt_085
65,22,85,11,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_065,Produkt_022,Produkt_085
17,22,85,12,18.8,3,85,9.0,310.54,2804.58,2804.58,1.0,0.376,0.3,51.3,143874.954,Klient_017,Produkt_022,Produkt_085
128,81,135,7,19.0,4,135,11.0,264.81,2822.2,2822.2,0.875,0.38,0.4,50.9,143649.97999999998,Klient_128,Produkt_081,Produkt_135
146,44,74,18,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_146,Produkt_044,Produkt_074
245,44,74,10,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_245,Produkt_044,Produkt_074
240,44,74,20,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_240,Produkt_044,Produkt_074
207,44,74,11,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_207,Produkt_044,Produkt_074
153,44,74,20,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_153,Produkt_044,Produkt_074
248,44,74,10,25.0,3,74,10.0,244.93,2496.56,2496.56,1.0,0.5,0.3,57.5,143552.19999999998,Klient_248,Produkt_044,Produkt_074
170,120,98,7,21.4,3,98,9.0,294.07,2823.79,2823.79,0.875,0.428,0.3,50.8,143448.53199999998,Klient_170,Produkt_120,Produkt_098
48,62,10,6,41.7,5,10,11.0,186.7,1964.37,1964.37,0.75,0.8340000000000001,0.5,73.0,143399.00999999998,Klient_048,Produkt_062,Produkt_010
120,62,10,6,41.7,5,10,11.0,186.7,1964.37,1964.37,0.75,0.8340000000000001,0.5,73.0,143399.00999999998,Klient_120,Produkt_062,Produkt_010
181,36,118,9,20.0,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.4,0.3,52.5,142731.75,Klient_181,Produkt_036,Produkt_118
254,36,118,16,20.0,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.4,0.3,52.5,142731.75,Klient_254,Produkt_036,Produkt_118
81,36,118,12,20.0,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.4,0.3,52.5,142731.75,Klient_081,Produkt_036,Produkt_118
20,36,118,13,20.0,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.4,0.3,52.5,142731.75,Klient_020,Produkt_036,Produkt_118
249,47,118,7,23.1,3,118,10.0,270.335,2718.6949999999997,2718.7,0.875,0.462,0.3,52.5,142731.75,Klient_249,Produkt_047,Produkt_118
284,36,118,26,20.0,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.4,0.3,52.5,142731.75,Klient_284,Produkt_036,Produkt_118
85,25,51,25,25.0,3,51,11.0,234.94,2471.81,2471.81,1.0,0.5,0.3,57.5,142129.07499999998,Klient_085,Produkt_025,Produkt_051
133,25,51,10,25.0,3,51,11.0,234.94,2471.81,2471.81,1.0,0.5,0.3,57.5,142129.07499999998,Klient_133,Produkt_025,Produkt_051
12,25,51,20,25.0,3,51,11.0,234.94,2471.81,2471.81,1.0,0.5,0.3,57.5,142129.07499999998,Klient_012,Produkt_025,Produkt_051
86,25,51,10,25.0,3,51,11.0,234.94,2471.81,2471.81,1.0,0.5,0.3,57.5,142129.07499999998,Klient_086,Produkt_025,Produkt_051
287,123,95,6,25.0,4,95,10.5,254.185,2640.2200000000003,2640.22,0.75,0.5,0.4,53.8,142043.83599999998,Klient_287,Produkt_123,Produkt_095
163,86,95,6,25.0,4,95,10.5,254.185,2640.2200000000003,2640.22,0.75,0.5,0.4,53.8,142043.83599999998,Klient_163,Produkt_086,Produkt_095
215,86,95,6,25.0,4,95,10.5,254.185,2640.2200000000003,2640.22,0.75,0.5,0.4,53.8,142043.83599999998,Klient_215,Produkt_086,Produkt_095
200,58,76,5,31.6,6,76,12.0,200.36,2280.85,2280.85,0.625,0.632,0.6,62.2,141868.87,Klient_200,Produkt_058,Produkt_076
16,37,102,15,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_016,Produkt_037,Produkt_102
175,37,102,8,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_175,Produkt_037,Produkt_102
270,37,102,21,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_270,Produkt_037,Produkt_102
242,117,102,7,18.2,4,102,9.0,303.26,2829.69,2829.69,0.875,0.364,0.4,50.1,141767.469,Klient_242,Produkt_117,Produkt_102
11,37,102,19,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_011,Produkt_037,Produkt_102
43,37,102,14,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_043,Produkt_037,Produkt_102
41,37,102,17,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_041,Produkt_037,Produkt_102
223,37,102,13,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_223,Produkt_037,Produkt_102
27,37,102,18,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_027,Produkt_037,Produkt_102
92,37,102,13,17.6,3,102,9.0,303.26,2829.69,2829.69,1.0,0.35200000000000004,0.3,50.1,141767.469,Klient_092,Produkt_037,Produkt_102
152,90,98,9,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_152,Produkt_090,Produkt_098
20,90,98,14,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_020,Produkt_090,Produkt_098
246,90,98,11,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_246,Produkt_090,Produkt_098
146,90,98,18,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_146,Produkt_090,Produkt_098
35,90,98,12,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_035,Produkt_090,Produkt_098
202,90,98,15,17.6,3,98,9.0,294.07,2823.79,2823.79,1.0,0.35200000000000004,0.3,50.1,141471.87900000002,Klient_202,Produkt_090,Produkt_098
135,51,135,9,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_135,Produkt_051,Produkt_135
294,51,135,11,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_294,Produkt_051,Produkt_135
167,51,135,12,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_167,Produkt_051,Produkt_135
241,51,135,9,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_241,Produkt_051,Produkt_135
38,51,135,23,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_038,Produkt_051,Produkt_135
232,51,135,8,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_232,Produkt_051,Produkt_135
240,51,135,12,17.6,3,135,11.0,264.81,2822.2,2822.2,1.0,0.35200000000000004,0.3,50.1,141392.22,Klient_240,Produkt_051,Produkt_135
34,137,104,16,28.6,4,104,11.0,197.76,2220.915,2220.92,1.0,0.5720000000000001,0.4,63.6,141250.51200000002,Klient_034,Produkt_137,Produkt_104
57,137,104,12,28.6,4,104,11.0,197.76,2220.915,2220.92,1.0,0.5720000000000001,0.4,63.6,141250.51200000002,Klient_057,Produkt_137,Produkt_104
96,137,104,8,28.6,4,104,11.0,197.76,2220.915,2220.92,1.0,0.5720000000000001,0.4,63.6,141250.51200000002,Klient_096,Produkt_137,Produkt_104
180,137,104,15,28.6,4,104,11.0,197.76,2220.915,2220.92,1.0,0.5720000000000001,0.4,63.6,141250.51200000002,Klient_180,Produkt_137,Produkt_104
125,137,104,25,28.6,4,104,11.0,197.76,2220.915,2220.92,1.0,0.5720000000000001,0.4,63.6,141250.51200000002,Klient_125,Produkt_137,Produkt_104
203,37,53,8,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_203,Produkt_037,Produkt_053
27,37,53,18,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_027,Produkt_037,Produkt_053
43,37,53,14,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_043,Produkt_037,Produkt_053
92,37,53,13,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_092,Produkt_037,Produkt_053
91,37,53,14,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_091,Produkt_037,Produkt_053
223,37,53,13,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_223,Produkt_037,Produkt_053
16,37,53,15,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_016,Produkt_037,Produkt_053
270,37,53,21,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_270,Produkt_037,Produkt_053
175,37,53,8,23.5,4,53,10.0,243.695,2413.65,2413.65,1.0,0.47,0.4,58.5,141198.525,Klient_175,Produkt_037,Produkt_053
45,2,130,6,26.7,4,130,11.0,226.79,2547.27,2547.27,0.75,0.534,0.4,55.4,141118.758,Klient_045,Produkt_002,Produkt_130
242,105,37,8,36.4,4,37,9.0,216.515,1975.06,1975.06,1.0,0.728,0.4,71.4,141019.284,Klient_242,Produkt_105,Produkt_037
33,105,37,12,36.4,4,37,9.0,216.515,1975.06,1975.06,1.0,0.728,0.4,71.4,141019.284,Klient_033,Produkt_105,Produkt_037
14,105,37,14,36.4,4,37,9.0,216.515,1975.06,1975.06,1.0,0.728,0.4,71.4,141019.284,Klient_014,Produkt_105,Produkt_037
112,105,37,12,36.4,4,37,9.0,216.515,1975.06,1975.06,1.0,0.728,0.4,71.4,141019.284,Klient_112,Produkt_105,Produkt_037
150,105,37,23,36.4,4,37,9.0,216.515,1975.06,1975.06,1.0,0.728,0.4,71.4,141019.284,Klient_150,Produkt_105,Produkt_037
91,34,95,13,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_091,Produkt_034,Produkt_095
228,34,95,24,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_228,Produkt_034,Produkt_095
64,34,95,9,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_064,Produkt_034,Produkt_095
257,34,95,20,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_257,Produkt_034,Produkt_095
269,34,95,15,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_269,Produkt_034,Produkt_095
15,34,95,19,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_015,Produkt_034,Produkt_095
27,34,95,24,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_027,Produkt_034,Produkt_095
204,34,95,9,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_204,Produkt_034,Produkt_095
262,34,95,18,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_262,Produkt_034,Produkt_095
70,34,95,12,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_070,Produkt_034,Produkt_095
227,34,95,11,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_227,Produkt_034,Produkt_095
17,34,95,14,18.2,4,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.364,0.4,53.2,140459.704,Klient_017,Produkt_034,Produkt_095
22,24,74,8,23.1,3,74,10.0,244.93,2496.56,2496.56,1.0,0.462,0.3,55.6,138808.736,Klient_022,Produkt_024,Produkt_074
87,24,74,9,23.1,3,74,10.0,244.93,2496.56,2496.56,1.0,0.462,0.3,55.6,138808.736,Klient_087,Produkt_024,Produkt_074
181,24,74,8,23.1,3,74,10.0,244.93,2496.56,2496.56,1.0,0.462,0.3,55.6,138808.736,Klient_181,Produkt_024,Produkt_074
60,24,74,24,23.1,3,74,10.0,244.93,2496.56,2496.56,1.0,0.462,0.3,55.6,138808.736,Klient_060,Produkt_024,Produkt_074
247,24,74,11,23.1,3,74,10.0,244.93,2496.56,2496.56,1.0,0.462,0.3,55.6,138808.736,Klient_247,Produkt_024,Produkt_074
291,106,51,24,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_291,Produkt_106,Produkt_051
64,106,51,15,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_064,Produkt_106,Produkt_051
120,106,51,8,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_120,Produkt_106,Produkt_051
247,106,51,9,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_247,Produkt_106,Produkt_051
238,106,51,25,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_238,Produkt_106,Produkt_051
193,106,51,10,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_193,Produkt_106,Produkt_051
40,106,51,23,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_040,Produkt_106,Produkt_051
108,106,51,12,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_108,Produkt_106,Produkt_051
2,106,51,17,21.1,4,51,11.0,234.94,2471.81,2471.81,1.0,0.42200000000000004,0.4,56.1,138668.541,Klient_002,Produkt_106,Produkt_051
51,21,95,9,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_051,Produkt_021,Produkt_095
144,21,95,8,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_144,Produkt_021,Produkt_095
216,21,95,21,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_216,Produkt_021,Produkt_095
153,21,95,15,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_153,Produkt_021,Produkt_095
232,21,95,8,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_232,Produkt_021,Produkt_095
130,21,95,9,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_130,Produkt_021,Produkt_095
247,21,95,11,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_247,Produkt_021,Produkt_095
6,21,95,11,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_006,Produkt_021,Produkt_095
141,21,95,8,20.0,3,95,10.5,254.185,2640.2200000000003,2640.22,1.0,0.4,0.3,52.5,138611.55,Klient_141,Produkt_021,Produkt_095
169,149,134,8,23.1,3,134,10.0,247.785,2483.4300000000003,2483.43,1.0,0.462,0.3,55.6,138078.70799999998,Klient_169,Produkt_149,Produkt_134
183,149,134,15,23.1,3,134,10.0,247.785,2483.4300000000003,2483.43,1.0,0.462,0.3,55.6,138078.70799999998,Klient_183,Produkt_149,Produkt_134
262,149,134,12,23.1,3,134,10.0,247.785,2483.4300000000003,2483.43,1.0,0.462,0.3,55.6,138078.70799999998,Klient_262,Produkt_149,Produkt_134
32,149,134,13,23.1,3,134,10.0,247.785,2483.4300000000003,2483.43,1.0,0.462,0.3,55.6,138078.70799999998,Klient_032,Produkt_149,Produkt_134
47,149,134,21,23.1,3,134,10.0,247.785,2483.4300000000003,2483.43,1.0,0.462,0.3,55.6,138078.70799999998,Klient_047,Produkt_149,Produkt_134
78,103,130,21,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_078,Produkt_103,Produkt_130
123,103,130,28,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_123,Produkt_103,Produkt_130
94,103,130,8,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_094,Produkt_103,Produkt_130
292,103,130,8,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_292,Produkt_103,Produkt_130
103,103,130,11,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_103,Produkt_103,Produkt_130
37,103,130,11,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_037,Produkt_103,Produkt_130
294,103,130,8,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_294,Produkt_103,Produkt_130
184,103,130,12,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_184,Produkt_103,Produkt_130
126,103,130,18,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_126,Produkt_103,Produkt_130
16,103,130,12,21.4,3,130,11.0,226.79,2547.27,2547.27,1.0,0.428,0.3,53.9,137297.853,Klient_016,Produkt_103,Produkt_130
216,75,104,21,26.7,4,104,11.0,197.76,2220.915,2220.92,1.0,0.534,0.4,61.7,137030.76400000002,Klient_216,Produkt_075,Produkt_104
225,75,104,25,26.7,4,104,11.0,197.76,2220.915,2220.92,1.0,0.534,0.4,61.7,137030.76400000002,Klient_225,Produkt_075,Produkt_104
106,75,104,17,26.7,4,104,11.0,197.76,2220.915,2220.92,1.0,0.534,0.4,61.7,137030.76400000002,Klient_106,Produkt_075,Produkt_104
80,75,104,11,26.7,4,104,11.0,197.76,2220.915,2220.92,1.0,0.534,0.4,61.7,137030.76400000002,Klient_080,Produkt_075,Produkt_104
105,90,51,7,23.5,4,51,11.0,234.94,2471.81,2471.81,0.875,0.47,0.4,55.4,136938.274,Klient_105,Produkt_090,Produkt_051
171,90,51,7,23.5,4,51,11.0,234.94,2471.81,2471.81,0.875,0.47,0.4,55.4,136938.274,Klient_171,Produkt_090,Produkt_051
21,75,100,6,26.7,4,100,10.0,240.14999999999998,2462.13,2462.13,0.75,0.534,0.4,55.4,136402.002,Klient_021,Produkt_075,Produkt_100
141,75,100,6,26.7,4,100,10.0,240.14999999999998,2462.13,2462.13,0.75,0.534,0.4,55.4,136402.002,Klient_141,Produkt_075,Produkt_100
270,37,118,21,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_270,Produkt_037,Produkt_118
91,37,118,14,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_091,Produkt_037,Produkt_118
223,37,118,13,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_223,Produkt_037,Produkt_118
27,37,118,18,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_027,Produkt_037,Produkt_118
11,37,118,19,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_011,Produkt_037,Produkt_118
92,37,118,13,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_092,Produkt_037,Produkt_118
43,37,118,14,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_043,Produkt_037,Produkt_118
203,37,118,8,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_203,Produkt_037,Produkt_118
175,37,118,8,17.6,3,118,10.0,270.335,2718.6949999999997,2718.7,1.0,0.35200000000000004,0.3,50.1,136206.87,Klient_175,Produkt_037,Produkt_118
